X,Y,Z
460086.06,3648523.02,15.530000000000001
460085.83,3648523.06,19.2
460085.49,3648523.07,20.650000000000002
460085.41000000003,3648523.05,18.91
460125.31,3648524.05,12.42
460125.31,3648524.04,11.76
460125.3,3648524.02,10.41
460125.29,3648523.99,7.7
460124.88,3648524.04,12.93
460124.44,3648524.03,12.85
460124.04,3648524.02,12.64
460124.01,3648523.95,6.61
460123.59,3648524.0,11.76
460123.59,3648523.99,10.83
460123.56,3648523.94,6.24
460123.14,3648523.94,7.5200000000000005
460123.14,3648523.93,6.26
460122.75,3648524.01,14.530000000000001
460122.74,3648523.99,13.040000000000001
460122.69,3648523.92,6.92
460122.38,3648524.06,19.080000000000002
460122.36,3648524.02,15.610000000000001
460122.35,3648524.0,14.370000000000001
460122.34,3648523.99,13.06
460122.29,3648523.91,6.87
460121.98,3648524.05,19.080000000000002
460121.97,3648524.03,18.02
460121.96,3648524.02,16.580000000000002
460121.58,3648524.04,18.98
460121.58,3648524.03,18.07
460121.56,3648524.01,16.25
460121.18,3648524.03,19.38
460121.16000000003,3648524.0,16.11
460121.14,3648523.98,14.58
460120.72,3648523.99,16.3
460120.7,3648523.97,14.44
460120.33,3648523.98,16.81
460120.31,3648523.97,15.31
460120.3,3648523.95,13.63
460119.91000000003,3648523.99,18.01
460119.9,3648523.98,16.93
460119.89,3648523.96,15.44
460119.88,3648523.94,14.14
460119.52,3648523.99,18.56
460119.51,3648523.98,17.68
460119.5,3648523.96,16.11
460119.47,3648523.93,13.83
460119.11,3648523.98,18.54
460119.1,3648523.97,17.81
460118.68,3648523.96,18.53
460118.24,3648523.95,18.64
460117.87,3648523.97,20.45
460117.86,3648523.95,18.97
460117.85,3648523.94,18.23
460117.82,3648523.91,16.03
460117.81,3648523.9,14.98
460117.43,3648523.96,20.57
460117.41000000003,3648523.93,18.28
460117.39,3648523.92,17.3
460117.37,3648523.9,15.540000000000001
460117.02,3648523.96,21.650000000000002
460117.01,3648523.95,20.7
460116.98,3648523.93,18.93
460116.96,3648523.91,16.93
460116.58,3648523.95,21.77
460116.57,3648523.94,20.86
460116.19,3648523.94,21.990000000000002
460115.78,3648523.93,21.56
460115.37,3648523.91,21.13
460115.35,3648523.89,19.150000000000002
460114.98,3648523.9,21.12
460114.95,3648523.88,19.150000000000002
460114.89,3648523.84,15.3
460114.55,3648523.9,21.2
460114.17,3648523.89,21.900000000000002
460114.16000000003,3648523.89,21.28
460114.12,3648523.86,19.05
460114.1,3648523.85,17.72
460113.73,3648523.88,21.7
460113.32,3648523.87,21.44
460113.32,3648523.87,20.92
460113.26,3648523.83,17.7
460113.23,3648523.8,15.620000000000001
460112.92,3648523.87,21.56
460112.5,3648523.85,21.240000000000002
460112.47,3648523.83,19.64
460112.41000000003,3648523.79,15.85
460112.2,3648523.65,3.8200000000000003
460112.08,3648523.85,22.31
460112.05,3648523.84,20.89
460111.94,3648523.76,14.27
460111.69,3648523.85,22.650000000000002
460111.66000000003,3648523.83,21.01
460111.64,3648523.81,19.72
460111.26,3648523.84,23.11
460111.25,3648523.84,22.3
460111.19,3648523.8,19.34
460110.84,3648523.84,23.59
460110.79,3648523.81,20.96
460110.76,3648523.79,19.330000000000002
460110.41000000003,3648523.83,23.37
460110.35,3648523.79,20.17
460110.27,3648523.74,16.18
460110.2,3648523.7,12.09
460109.96,3648523.79,20.75
460109.92,3648523.77,19.0
460109.88,3648523.75,17.04
460109.56,3648523.78,20.46
460109.48,3648523.73,16.65
460109.14,3648523.75,19.17
460109.08,3648523.72,16.47
460108.98,3648523.66,11.18
460108.74,3648523.74,18.96
460108.69,3648523.71,16.51
460108.31,3648523.74,19.52
460108.14,3648523.64,11.21
460107.91000000003,3648523.74,19.78
460107.29,3648523.62,10.99
460107.27,3648523.61,10.120000000000001
460107.24,3648523.6,8.97
460106.9,3648523.61,10.77
460106.89,3648523.6,10.1
460106.85,3648523.58,8.35
460106.67,3648523.7,18.92
460106.2,3648523.67,16.830000000000002
460106.12,3648523.63,13.700000000000001
460105.82,3648523.69,19.32
460105.79,3648523.67,18.14
460105.73,3648523.64,15.8
460105.42,3648523.68,19.41
460105.38,3648523.66,17.55
460104.98,3648523.66,18.84
460104.93,3648523.64,16.8
460104.21,3648523.49,5.43
460104.07,3648523.62,17.2
460103.96,3648523.57,12.9
460103.37,3648523.47,4.97
460102.83,3648523.58,15.46
460102.42,3648523.56,15.05
460102.3,3648523.51,10.47
460102.03,3648523.57,16.78
460101.87,3648523.5,10.78
460101.7,3648523.59,18.580000000000002
460101.68,3648523.58,17.69
460101.65,3648523.57,16.65
460101.29,3648523.6,19.85
460101.26,3648523.58,18.71
460100.86,3648523.57,18.330000000000002
460100.38,3648523.53,15.89
460100.35,3648523.52,14.76
460100.33,3648523.51,14.22
460100.22,3648523.47,10.41
460100.15,3648523.43,7.8100000000000005
460099.96,3648523.52,16.09
460099.91000000003,3648523.5,14.44
460099.88,3648523.49,13.11
460099.8,3648523.46,10.57
460099.76,3648523.44,9.23
460099.48,3648523.49,14.27
460099.44,3648523.48,12.92
460099.39,3648523.46,11.26
460099.07,3648523.48,14.030000000000001
460098.97,3648523.44,10.92
460098.91000000003,3648523.42,8.76
460098.53,3648523.43,10.61
460098.45,3648523.4,7.73
460098.1,3648523.42,10.450000000000001
460098.01,3648523.39,7.47
460097.79,3648523.46,14.26
460097.38,3648523.45,14.05
460097.09,3648523.48,17.61
460097.05,3648523.47,16.32
460097.01,3648523.45,15.22
460096.97,3648523.44,13.870000000000001
460096.72,3648523.49,18.84
460096.68,3648523.47,17.48
460096.64,3648523.46,16.14
460096.6,3648523.44,15.030000000000001
460096.56,3648523.43,13.63
460096.34,3648523.48,18.78
460096.32,3648523.47,18.05
460096.24,3648523.44,15.49
460095.99,3648523.5,21.27
460095.93,3648523.48,19.72
460095.88,3648523.46,18.150000000000002
460095.59,3648523.49,21.18
460095.51,3648523.46,18.98
460095.14,3648523.48,20.92
460095.11,3648523.47,20.01
460095.08,3648523.46,18.990000000000002
460095.04,3648523.44,17.78
460094.68,3648523.45,19.02
460094.64,3648523.43,17.71
460094.28,3648523.43,18.84
460094.18,3648523.4,16.07
460093.88,3648523.44,20.35
460093.43,3648523.42,20.0
460093.31,3648523.38,16.36
460093.01,3648523.28,7.140000000000001
460093.04,3648523.41,19.13
460092.69,3648523.29,9.14
460092.61,3648523.27,6.96
460092.29,3648523.3,10.13
460092.15,3648523.25,6.22
460092.15,3648523.38,18.07
460091.87,3648523.29,10.59
460091.85,3648523.28,9.93
460091.76,3648523.26,7.65
460091.71,3648523.37,17.830000000000002
460091.68,3648523.36,17.17
460091.28,3648523.23,6.17
460091.39,3648523.39,20.16
460091.32,3648523.37,18.400000000000002
460090.95,3648523.25,8.46
460090.86,3648523.22,6.05
460090.77,3648523.19,3.73
460090.93,3648523.36,18.12
460090.78,3648523.31,14.01
460090.56,3648523.36,19.04
460090.24,3648523.38,21.1
460090.18,3648523.36,19.75
460090.13,3648523.35,18.46
460090.08,3648523.33,16.990000000000002
460089.77,3648523.36,20.150000000000002
460089.37,3648523.34,19.75
460089.31,3648523.33,18.31
460089.15,3648523.28,14.27
460088.95,3648523.34,20.02
460088.88,3648523.32,18.38
460088.55,3648523.33,19.990000000000002
460088.5,3648523.32,18.87
460088.15,3648523.32,19.900000000000002
460087.73,3648523.31,20.080000000000002
460087.7,3648523.3,19.21
460087.52,3648523.25,14.9
460087.08,3648523.24,14.65
460087.02,3648523.22,13.21
460086.8,3648523.27,17.71
460086.71,3648523.24,15.44
460086.41000000003,3648523.27,18.56
460086.36,3648523.25,17.48
460086.01,3648523.27,19.53
460085.57,3648523.25,18.71
460085.49,3648523.23,16.93
460125.09,3648524.43,13.01
460125.08,3648524.41,11.82
460125.07,3648524.37,7.99
460124.68,3648524.41,12.66
460124.68,3648524.4,11.790000000000001
460124.67,3648524.4,11.14
460124.28,3648524.4,12.58
460124.27,3648524.4,11.9
460124.24,3648524.34,6.890000000000001
460124.24,3648524.33,5.91
460123.88,3648524.4,12.58
460123.87,3648524.37,10.71
460123.84,3648524.33,6.7700000000000005
460123.84,3648524.32,5.75
460123.39,3648524.31,5.97
460123.06,3648524.4,14.51
460123.01,3648524.32,7.78
460122.65,3648524.44,18.94
460122.62,3648524.39,14.66
460122.54,3648524.27,4.1
460122.25,3648524.43,19.04
460121.85,3648524.42,19.01
460121.44,3648524.44,20.98
460121.42,3648524.42,19.05
460121.41000000003,3648524.4,17.96
460121.37,3648524.35,13.23
460120.99,3648524.41,19.52
460120.94,3648524.35,14.46
460120.58,3648524.4,19.3
460120.56,3648524.37,16.89
460120.55,3648524.35,15.06
460120.54,3648524.34,14.17
460120.15,3648524.39,19.06
460120.13,3648524.36,17.09
460120.12,3648524.35,16.04
460120.11,3648524.33,13.99
460119.72,3648524.37,18.23
460119.71,3648524.35,17.0
460119.68,3648524.32,14.18
460119.28,3648524.36,18.25
460118.89,3648524.35,18.85
460118.87,3648524.33,16.88
460118.49,3648524.34,18.96
460118.43,3648524.28,13.92
460118.1,3648524.36,20.94
460118.08,3648524.33,18.6
460117.72,3648524.35,20.77
460117.7,3648524.33,19.27
460117.28,3648524.34,21.39
460117.27,3648524.34,20.68
460117.24,3648524.31,18.31
460116.89,3648524.34,21.53
460116.46,3648524.33,21.7
460116.44,3648524.31,20.400000000000002
460116.06,3648524.32,21.93
460115.66000000003,3648524.32,22.330000000000002
460115.23,3648524.3,21.95
460115.22,3648524.29,21.27
460115.17,3648524.25,17.84
460114.78,3648524.28,21.04
460114.42,3648524.29,22.59
460114.4,3648524.28,21.6
460113.99,3648524.29,23.05
460113.97,3648524.27,21.740000000000002
460113.94,3648524.25,20.330000000000002
460113.55,3648524.28,22.94
460113.53,3648524.26,21.34
460113.5,3648524.24,19.89
460113.46,3648524.21,17.29
460113.42,3648524.17,14.47
460113.1,3648524.25,21.48
460112.69,3648524.24,21.51
460112.66000000003,3648524.22,19.580000000000002
460112.62,3648524.19,17.34
460112.57,3648524.15,14.14
460112.3,3648524.22,20.82
460112.24,3648524.18,17.55
460112.2,3648524.15,14.780000000000001
460111.93,3648524.24,23.27
460111.91000000003,3648524.23,22.150000000000002
460111.88,3648524.21,20.6
460111.87,3648524.2,19.900000000000002
460111.55,3648524.24,23.580000000000002
460111.53,3648524.22,22.37
460111.49,3648524.2,20.46
460111.11,3648524.23,23.47
460111.09,3648524.22,22.46
460111.06,3648524.2,21.01
460111.03,3648524.18,19.37
460110.72,3648524.22,23.830000000000002
460110.7,3648524.21,22.42
460110.3,3648524.22,24.48
460109.83,3648524.17,20.580000000000002
460109.8,3648524.15,19.18
460109.47,3648524.18,22.63
460109.42,3648524.15,20.28
460109.4,3648524.14,18.86
460109.38,3648524.13,18.23
460109.35,3648524.11,16.6
460109.06,3648524.18,23.31
460109.05,3648524.17,22.66
460108.62,3648524.17,22.68
460108.54,3648524.12,19.26
460108.14,3648524.11,19.16
460108.11,3648524.1,17.87
460108.07,3648524.07,15.75
460107.97,3648524.02,10.92
460107.7,3648524.1,18.44
460107.62,3648524.06,14.98
460107.54,3648524.01,11.16
460107.52,3648524.0,10.03
460107.18,3648524.05,15.07
460107.09,3648524.0,11.0
460107.05,3648523.98,9.290000000000001
460106.83,3648524.08,18.26
460106.76,3648524.03,14.81
460106.44,3648524.07,18.900000000000002
460106.4,3648524.05,17.17
460106.34,3648524.02,14.71
460106.05,3648524.06,18.68
460106.01,3648524.04,16.86
460105.96,3648524.02,15.06
460105.66000000003,3648524.06,19.37
460105.63,3648524.05,18.12
460105.59,3648524.03,16.41
460105.54,3648524.01,14.61
460105.27,3648524.06,19.53
460105.24,3648524.04,18.26
460105.22,3648524.03,17.38
460105.19,3648524.02,16.22
460104.81,3648524.04,18.75
460104.78,3648524.02,17.400000000000002
460104.7,3648523.99,14.32
460104.38,3648524.01,17.22
460104.27,3648523.96,12.97
460104.05,3648523.85,3.87
460103.9,3648523.98,15.26
460103.5,3648523.97,14.84
460103.09,3648523.96,14.71
460102.92,3648523.88,8.28
460102.66000000003,3648523.95,14.93
460102.49,3648523.87,8.63
460101.9,3648523.97,17.88
460101.86,3648523.95,16.57
460101.48,3648523.96,17.79
460101.05,3648523.95,18.07
460101.02,3648523.94,17.28
460100.62,3648523.94,17.79
460100.57,3648523.92,16.15
460100.53,3648523.9,14.83
460100.21,3648523.93,17.67
460100.11,3648523.89,14.19
460100.0,3648523.84,10.48
460099.72,3648523.88,14.33
460099.63,3648523.85,11.41
460099.6,3648523.83,10.28
460099.31,3648523.87,14.09
460099.23,3648523.84,11.4
460099.16000000003,3648523.81,9.01
460099.12,3648523.79,7.79
460098.91000000003,3648523.86,14.16
460098.81,3648523.82,11.06
460098.75,3648523.8,8.88
460098.37,3648523.81,10.66
460098.29,3648523.77,7.8
460097.99,3648523.81,10.94
460097.96,3648523.79,9.89
460097.24,3648523.82,13.84
460096.96,3648523.86,17.59
460096.9,3648523.84,15.63
460096.84,3648523.81,13.790000000000001
460096.55,3648523.86,18.55
460096.5,3648523.84,16.95
460096.46,3648523.83,15.65
460096.15,3648523.86,19.11
460095.81,3648523.88,21.13
460095.76,3648523.86,19.55
460095.72,3648523.84,18.23
460095.39,3648523.87,21.03
460094.92,3648523.85,20.0
460094.89,3648523.83,19.1
460094.85,3648523.82,18.12
460094.52,3648523.84,20.56
460094.47,3648523.82,19.12
460094.11,3648523.83,20.73
460094.07,3648523.82,19.490000000000002
460094.02,3648523.8,18.14
460093.97,3648523.78,16.77
460093.68,3648523.82,20.05
460093.26,3648523.8,18.91
460093.17,3648523.76,16.31
460092.87,3648523.79,18.87
460092.79,3648523.76,16.52
460092.56,3648523.68,10.01
460092.52,3648523.67,9.09
460092.44,3648523.64,6.84
460092.43,3648523.78,18.5
460092.35,3648523.75,16.46
460092.01,3648523.76,18.12
460091.74,3648523.67,10.84
460091.57,3648523.75,17.7
460091.32,3648523.67,11.02
460091.25,3648523.64,9.19
460091.14,3648523.61,6.19
460091.21,3648523.76,18.990000000000002
460090.84,3648523.63,8.91
460090.83,3648523.75,18.95
460090.42,3648523.75,19.740000000000002
460089.97,3648523.73,18.95
460089.91000000003,3648523.71,17.38
460089.59,3648523.73,19.75
460089.49,3648523.7,17.11
460089.13,3648523.71,18.8
460089.07,3648523.69,17.27
460088.72,3648523.71,19.240000000000002
460088.29,3648523.7,19.44
460088.26,3648523.69,18.64
460088.18,3648523.66,16.55
460087.93,3648523.7,20.03
460087.8,3648523.66,16.93
460087.52,3648523.69,19.78
460087.42,3648523.66,17.240000000000002
460086.63,3648523.64,17.46
460086.44,3648523.59,13.040000000000001
460086.3,3648523.66,19.73
460086.11,3648523.61,15.370000000000001
460085.9,3648523.66,19.93
460085.87,3648523.65,19.18
460085.46,3648523.64,19.48
460085.41000000003,3648523.63,18.26
460085.36,3648523.61,17.14
460125.29,3648524.72,11.72
460125.28,3648524.7,10.05
460125.27,3648524.67,7.53
460125.26,3648524.64,5.53
460124.89,3648524.71,11.94
460124.88,3648524.69,10.05
460124.87,3648524.66,7.95
460124.85,3648524.63,5.46
460124.48,3648524.71,12.8
460124.48,3648524.7,11.88
460124.44,3648524.63,5.89
460124.04,3648524.69,11.94
460124.01,3648524.63,6.92
460124.0,3648524.62,5.61
460123.58,3648524.61,5.65
460123.17,3648524.61,7.08
460122.79,3648524.7,14.67
460122.76,3648524.64,10.24
460122.39,3648524.75,19.82
460122.35,3648524.68,14.52
460122.34,3648524.67,13.18
460122.33,3648524.65,11.77
460121.97,3648524.73,19.490000000000002
460121.95,3648524.7,16.42
460121.57,3648524.74,21.01
460121.56,3648524.72,19.150000000000002
460121.52,3648524.66,13.99
460121.18,3648524.73,20.95
460121.17,3648524.72,19.56
460120.77,3648524.72,20.76
460120.76,3648524.71,19.66
460120.75,3648524.69,18.26
460120.71,3648524.64,14.030000000000001
460120.38,3648524.71,20.650000000000002
460120.36,3648524.69,19.23
460120.34,3648524.67,16.830000000000002
460120.32,3648524.63,14.200000000000001
460120.3,3648524.62,12.94
460119.93,3648524.68,19.19
460119.91000000003,3648524.66,16.97
460119.87,3648524.61,12.870000000000001
460119.52,3648524.66,18.31
460119.5,3648524.64,16.44
460119.47,3648524.61,13.74
460119.09,3648524.67,19.47
460119.08,3648524.66,18.62
460118.68,3648524.65,19.31
460118.32,3648524.66,20.830000000000002
460118.29,3648524.64,18.72
460118.26,3648524.6,15.46
460117.88,3648524.65,21.11
460117.45,3648524.65,21.19
460117.42,3648524.62,19.03
460117.05,3648524.64,21.63
460117.04,3648524.63,20.740000000000002
460117.02,3648524.61,18.71
460116.64,3648524.64,22.35
460116.63,3648524.63,21.56
460116.61,3648524.61,19.98
460116.21,3648524.63,22.57
460116.2,3648524.62,21.740000000000002
460115.78,3648524.62,22.64
460115.37,3648524.61,22.54
460115.36,3648524.61,21.91
460115.3,3648524.55,17.56
460114.95,3648524.59,21.1
460114.91000000003,3648524.55,18.06
460114.59,3648524.6,22.68
460114.57,3648524.58,21.48
460114.18,3648524.59,22.77
460114.17,3648524.57,21.67
460113.75,3648524.58,22.990000000000002
460113.73,3648524.57,21.84
460113.33,3648524.56,21.75
460113.29,3648524.53,19.400000000000002
460112.91000000003,3648524.55,21.78
460112.5,3648524.54,21.57
460112.44,3648524.49,17.77
460112.39,3648524.46,14.84
460112.08,3648524.51,20.12
460112.04,3648524.48,17.75
460112.02,3648524.47,16.48
460111.71,3648524.55,23.67
460111.65,3648524.51,20.68
460111.29,3648524.53,23.07
460111.27,3648524.52,22.02
460111.23,3648524.49,19.8
460110.91000000003,3648524.54,24.57
460110.89,3648524.53,23.46
460110.86,3648524.51,22.12
460110.49,3648524.54,25.03
460110.47,3648524.53,24.19
460110.45,3648524.51,22.990000000000002
460110.04,3648524.52,24.36
460109.99,3648524.48,21.63
460109.96,3648524.47,20.36
460109.64,3648524.52,24.92
460109.63,3648524.51,24.29
460109.59,3648524.48,22.37
460109.19,3648524.48,22.53
460109.17,3648524.47,21.57
460108.8,3648524.48,23.48
460108.39,3648524.47,23.16
460108.3,3648524.41,18.8
460108.28,3648524.4,17.97
460108.24,3648524.38,15.74
460108.14,3648524.32,11.1
460107.92,3648524.42,20.05
460107.89,3648524.4,18.31
460107.82,3648524.36,15.16
460107.52,3648524.42,20.3
460107.47,3648524.39,18.16
460107.41000000003,3648524.35,15.200000000000001
460107.0,3648524.35,15.65
460106.99,3648524.34,14.99
460106.9,3648524.29,11.120000000000001
460106.56,3648524.33,14.97
460106.43,3648524.26,9.17
460106.23,3648524.36,18.42
460106.16000000003,3648524.32,15.13
460105.88,3648524.37,19.44
460105.76,3648524.31,14.34
460105.44,3648524.36,19.5
460105.41000000003,3648524.35,18.31
460105.33,3648524.31,14.99
460104.98,3648524.34,18.51
460104.94,3648524.32,16.61
460104.91000000003,3648524.3,15.25
460104.45,3648524.26,12.96
460104.39,3648524.24,10.58
460104.22,3648524.15,3.85
460104.09,3648524.29,16.02
460103.64,3648524.27,14.92
460103.6,3648524.25,13.41
460103.27,3648524.29,17.46
460103.2,3648524.26,14.75
460102.86,3648524.28,17.41
460102.83,3648524.27,16.32
460102.8,3648524.25,14.98
460102.42,3648524.26,16.23
460102.25,3648524.18,9.72
460102.08,3648524.27,17.62
460102.04,3648524.25,16.2
460101.66000000003,3648524.25,16.97
460101.23,3648524.25,17.18
460100.83,3648524.24,17.240000000000002
460100.43,3648524.24,17.67
460100.36,3648524.2,15.1
460100.14,3648524.11,7.42
460099.95,3648524.2,15.22
460099.78,3648524.12,9.3
460099.55,3648524.19,15.200000000000001
460099.44,3648524.14,11.4
460099.0,3648524.13,11.25
460098.93,3648524.1,8.99
460098.56,3648524.12,10.97
460098.17,3648524.11,10.98
460098.14,3648524.1,10.22
460097.72,3648524.1,10.9
460097.38,3648524.13,13.84
460097.03,3648524.15,16.65
460097.0,3648524.14,15.610000000000001
460096.93,3648524.12,13.66
460096.71,3648524.17,18.580000000000002
460096.65,3648524.15,16.72
460096.61,3648524.13,15.58
460096.35,3648524.18,20.03
460096.32,3648524.17,19.25
460096.3,3648524.16,18.41
460095.95,3648524.17,19.75
460095.92,3648524.16,19.02
460095.59,3648524.18,21.1
460095.53,3648524.15,19.37
460095.48,3648524.13,17.650000000000002
460095.08,3648524.13,18.04
460094.74,3648524.15,20.31
460094.67,3648524.12,18.0
460094.31,3648524.14,20.29
460094.28,3648524.12,19.29
460093.96,3648524.15,21.93
460093.92,3648524.13,20.71
460093.54,3648524.13,20.94
460093.52,3648524.12,20.38
460093.47,3648524.1,19.09
460093.11,3648523.98,8.66
460093.03,3648523.95,6.49
460093.11,3648524.12,20.68
460092.96,3648524.07,16.48
460092.53,3648524.06,16.45
460092.3,3648523.98,10.03
460092.2,3648524.07,18.51
460091.91000000003,3648523.98,10.58
460091.75,3648524.06,18.07
460091.49,3648523.97,10.96
460091.43,3648523.95,9.33
460091.38,3648524.07,19.240000000000002
460090.94,3648524.06,19.11
460090.62,3648523.95,10.67
460090.56,3648523.93,9.200000000000001
460090.56,3648524.05,19.51
460090.22,3648523.94,10.74
460090.14,3648523.92,8.71
460090.15,3648524.04,19.32
460090.12,3648524.03,18.71
460090.08,3648524.02,17.67
460089.7,3648524.01,17.56
460089.3,3648524.01,17.81
460088.92,3648524.01,19.12
460088.74,3648523.95,14.43
460088.53,3648524.01,19.29
460088.42,3648523.97,16.69
460088.0,3648523.96,16.71
460087.64,3648523.97,17.44
460087.61,3648523.96,16.79
460087.22,3648523.96,17.32
460087.07,3648523.91,13.69
460086.64,3648523.9,13.52
460086.36,3648523.94,17.39
460086.31,3648523.92,16.14
460086.11,3648523.86,11.43
460085.9,3648523.9,15.38
460085.72,3648523.85,11.17
460085.63,3648523.95,19.32
460125.04,3648525.13,11.92
460125.01,3648525.05,5.44
460124.6,3648525.12,11.93
460124.22,3648525.13,14.09
460124.21,3648525.11,11.790000000000001
460124.17,3648525.03,5.65
460123.76,3648525.02,5.5600000000000005
460123.05,3648525.18,20.13
460122.63,3648525.17,20.37
460122.22,3648525.16,20.17
460122.18,3648525.09,14.700000000000001
460121.8,3648525.16,20.87
460121.79,3648525.14,19.62
460121.78,3648525.13,18.51
460121.77,3648525.12,17.67
460121.75,3648525.08,14.43
460121.39,3648525.15,21.06
460121.0,3648525.14,20.92
460120.99,3648525.12,19.490000000000002
460120.57,3648525.13,20.82
460120.56,3648525.11,19.44
460120.12,3648525.12,20.75
460120.11,3648525.1,19.22
460120.09,3648525.07,16.89
460120.05,3648525.03,13.36
460119.71,3648525.09,18.75
460119.66000000003,3648525.02,13.42
460119.28,3648525.09,19.87
460119.27,3648525.07,18.830000000000002
460118.87,3648525.08,20.66
460118.86,3648525.07,19.79
460118.84,3648525.04,17.39
460118.43,3648525.08,21.03
460118.41000000003,3648525.06,19.45
460118.03,3648525.07,20.86
460117.64,3648525.06,21.07
460117.27,3648525.07,22.490000000000002
460116.86,3648525.05,22.26
460116.43,3648525.04,22.2
460116.03,3648525.04,22.54
460115.6,3648525.03,22.43
460115.53,3648524.97,17.830000000000002
460115.21,3648525.02,22.76
460115.19,3648525.01,21.56
460115.13,3648524.96,17.66
460114.79,3648525.01,22.16
460114.76,3648524.99,20.63
460114.36,3648525.0,22.21
460113.94,3648525.0,23.0
460113.93,3648524.99,22.14
460113.55,3648524.98,22.84
460113.47,3648524.92,17.53
460113.12,3648524.98,23.43
460112.7,3648524.98,23.8
460112.26,3648524.96,23.45
460112.24,3648524.95,22.05
460112.19,3648524.91,19.32
460112.17,3648524.9,17.94
460112.12,3648524.86,15.200000000000001
460111.9,3648524.97,24.67
460111.87,3648524.95,23.17
460111.85,3648524.93,21.8
460111.75,3648524.87,16.42
460111.69,3648524.83,12.99
460111.49,3648524.96,24.7
460111.46,3648524.95,23.36
460111.44,3648524.93,21.75
460111.39,3648524.9,19.31
460111.1,3648524.95,24.400000000000002
460111.07,3648524.93,22.82
460111.05,3648524.92,21.76
460111.0,3648524.89,19.37
460110.7,3648524.95,25.07
460110.28,3648524.94,25.01
460110.25,3648524.92,23.3
460110.22,3648524.9,21.830000000000002
460110.19,3648524.88,20.12
460109.87,3648524.93,24.5
460109.43,3648524.92,24.34
460109.38,3648524.89,22.23
460109.31,3648524.85,18.7
460109.05,3648524.91,24.76
460109.03,3648524.9,23.69
460108.65,3648524.91,25.09
460108.63,3648524.9,24.17
460108.14,3648524.84,20.36
460108.1,3648524.82,18.66
460107.69,3648524.83,20.21
460107.67,3648524.82,19.55
460107.64,3648524.8,18.18
460107.29,3648524.81,19.59
460107.25,3648524.79,17.97
460107.23,3648524.78,16.95
460107.19,3648524.76,15.0
460106.75,3648524.75,15.040000000000001
460106.62,3648524.67,9.3
460106.34,3648524.74,15.450000000000001
460105.87,3648524.72,14.52
460105.8,3648524.68,11.47
460105.53,3648524.74,16.43
460105.5,3648524.72,15.08
460105.39,3648524.66,10.5
460105.12,3648524.73,16.45
460104.97,3648524.65,10.36
460104.58,3648524.65,10.540000000000001
460104.43,3648524.57,4.34
460104.33,3648524.71,16.43
460104.18,3648524.64,10.5
460104.03,3648524.56,4.42
460103.87,3648524.7,16.05
460103.73,3648524.63,10.43
460103.52,3648524.71,17.48
460103.47,3648524.68,15.47
460103.08,3648524.7,17.54
460103.04,3648524.68,15.96
460102.7,3648524.69,17.55
460102.66000000003,3648524.67,16.04
460102.3,3648524.69,18.21
460102.28,3648524.68,17.5
460102.24,3648524.66,16.04
460102.08,3648524.59,10.0
460101.87,3648524.68,17.81
460101.48,3648524.69,19.46
460101.42,3648524.66,17.3
460101.1,3648524.68,19.32
460101.04,3648524.65,17.23
460100.59,3648524.64,17.1
460100.17,3648524.63,17.09
460099.67,3648524.6,15.17
460099.55,3648524.55,10.86
460099.3,3648524.61,16.330000000000002
460099.23,3648524.57,13.73
460099.15,3648524.54,11.28
460098.91000000003,3648524.6,16.27
460098.86,3648524.57,14.57
460098.44,3648524.57,14.66
460098.31,3648524.51,10.24
460096.86,3648524.56,16.8
460096.55,3648524.58,19.25
460096.46,3648524.55,16.44
460096.41000000003,3648524.53,14.76
460096.17,3648524.58,20.03
460096.14,3648524.57,19.02
460096.05,3648524.54,16.23
460095.98,3648524.51,14.18
460095.69,3648524.55,17.85
460095.62,3648524.52,15.99
460095.24,3648524.54,17.94
460095.17,3648524.51,15.860000000000001
460094.85,3648524.53,17.98
460094.75,3648524.49,15.02
460094.51,3648524.56,20.91
460094.12,3648524.56,22.12
460093.72,3648524.56,22.47
460093.68,3648524.55,21.53
460093.65,3648524.54,20.66
460093.29,3648524.54,21.900000000000002
460093.24,3648524.53,20.53
460093.07,3648524.47,15.76
460092.88,3648524.4,10.31
460092.72,3648524.47,16.77
460092.69,3648524.46,16.01
460092.5,3648524.4,10.620000000000001
460092.28,3648524.45,15.63
460092.17,3648524.41,12.57
460092.11,3648524.39,10.92
460092.05,3648524.37,9.25
460092.0,3648524.48,18.51
460091.73,3648524.38,11.120000000000001
460091.67,3648524.36,9.59
460091.39,3648524.41,13.97
460091.28,3648524.38,11.19
460091.1,3648524.31,6.16
460090.97,3648524.39,13.17
460090.88,3648524.36,10.82
460090.82,3648524.34,9.18
460090.53,3648524.38,13.23
460090.44,3648524.35,10.700000000000001
460090.37,3648524.33,9.03
460090.37,3648524.45,19.17
460089.96,3648524.44,19.04
460089.91000000003,3648524.42,17.73
460089.5,3648524.42,18.34
460088.93,3648524.37,14.74
460088.62,3648524.39,16.69
460088.54,3648524.36,14.72
460088.21,3648524.38,17.22
460087.77,3648524.37,17.25
460087.35,3648524.37,17.52
460087.33,3648524.36,16.86
460086.94,3648524.35,17.17
460086.79,3648524.31,13.58
460086.57,3648524.35,17.53
460086.15,3648524.34,17.16
460086.11,3648524.33,16.22
460085.83,3648524.35,18.84
460085.76,3648524.33,17.17
460085.72,3648524.32,16.240000000000002
